"id_drugProduct"	"id_drug"
"DRPR-002556"	"DRUG-009885"
"DRPR-002556"	"DRUG-009567"
"DRPR-002557"	"DRUG-013332"
"DRPR-002558"	"DRUG-006123"
"DRPR-002559"	"DRUG-000300"
"DRPR-002559"	"DRUG-000307"
"DRPR-002560"	"DRUG-005593"
"DRPR-002561"	"DRUG-005803"
"DRPR-002562"	"DRUG-000179"
"DRPR-002563"	"DRUG-003133"
"DRPR-002564"	"DRUG-014827"
"DRPR-002565"	"DRUG-002292"
"DRPR-002566"	"DRUG-010565"
"DRPR-002567"	"DRUG-010565"
"DRPR-002568"	"DRUG-005377"
"DRPR-002569"	"DRUG-009340"
"DRPR-002569"	"DRUG-009560"
"DRPR-002570"	"DRUG-010010"
"DRPR-002570"	"DRUG-009264"
"DRPR-002571"	"DRUG-009709"
"DRPR-002572"	"DRUG-015595"
"DRPR-002573"	"DRUG-009395"
"DRPR-002574"	"DRUG-000298"
"DRPR-002575"	"DRUG-000013"
"DRPR-002576"	"DRUG-000013"
"DRPR-002577"	"DRUG-010564"
"DRPR-002578"	"DRUG-000151"
"DRPR-002579"	"DRUG-000371"
"DRPR-002580"	"DRUG-006791"
"DRPR-002581"	"DRUG-000169"
"DRPR-002582"	"DRUG-000169"
"DRPR-002583"	"DRUG-000282"
"DRPR-002584"	"DRUG-009395"
"DRPR-002585"	"DRUG-009298"
"DRPR-002586"	"DRUG-015544"
"DRPR-002587"	"DRUG-009488"
"DRPR-002588"	"DRUG-005597"
"DRPR-002589"	
"DRPR-002590"	
"DRPR-002591"	"DRUG-005080"
"DRPR-002592"	
"DRPR-002593"	"DRUG-017366"
"DRPR-002594"	"DRUG-005471"
"DRPR-002595"	"DRUG-000182"
"DRPR-002595"	"DRUG-010186"
"DRPR-002596"	"DRUG-015880"
"DRPR-002597"	"DRUG-009340"
"DRPR-002598"	
"DRPR-002599"	"DRUG-010507"
"DRPR-002600"	"DRUG-014876"
"DRPR-002600"	"DRUG-000114"
"DRPR-002601"	"DRUG-007150"
"DRPR-002602"	"DRUG-010451"
"DRPR-002603"	"DRUG-010031"
"DRPR-002604"	"DRUG-010650"
"DRPR-002605"	"DRUG-004604"
"DRPR-002606"	"DRUG-009485"
"DRPR-002607"	"DRUG-000360"
"DRPR-002608"	"DRUG-013085"
"DRPR-002609"	"DRUG-013085"
"DRPR-002610"	"DRUG-000345"
"DRPR-002611"	"DRUG-000429"
"DRPR-002612"	"DRUG-009492"
"DRPR-002613"	"DRUG-000328"
"DRPR-002614"	"DRUG-002555"
"DRPR-002614"	"DRUG-015901"
"DRPR-002615"	"DRUG-008783"
"DRPR-002616"	"DRUG-010257"
"DRPR-002617"	"DRUG-001740"
"DRPR-002618"	"DRUG-010466"
"DRPR-002619"	"DRUG-010466"
"DRPR-002620"	"DRUG-009869"
"DRPR-002620"	"DRUG-010086"
"DRPR-002621"	"DRUG-009869"
"DRPR-002621"	"DRUG-010086"
"DRPR-002622"	"DRUG-000005"
"DRPR-002623"	"DRUG-000451"
"DRPR-002624"	"DRUG-000007"
"DRPR-002625"	"DRUG-003009"
"DRPR-002626"	"DRUG-010799"
"DRPR-002627"	"DRUG-009057"
"DRPR-002628"	"DRUG-010543"
"DRPR-002629"	"DRUG-009535"
"DRPR-002630"	"DRUG-009879"
"DRPR-002631"	"DRUG-009879"
"DRPR-002632"	"DRUG-000069"
"DRPR-002633"	"DRUG-001578"
"DRPR-002634"	
"DRPR-002635"	"DRUG-012125"
"DRPR-002635"	"DRUG-009570"
"DRPR-002636"	
"DRPR-002637"	"DRUG-010516"
"DRPR-002638"	"DRUG-000463"
"DRPR-002639"	"DRUG-001705"
"DRPR-002640"	"DRUG-006579"
"DRPR-002641"	
"DRPR-002642"	
"DRPR-002643"	"DRUG-005046"
"DRPR-002643"	"DRUG-004937"
"DRPR-002644"	"DRUG-005760"
"DRPR-002645"	"DRUG-015971"
"DRPR-002646"	"DRUG-005188"
"DRPR-002646"	"DRUG-010607"
"DRPR-002647"	"DRUG-000031"
"DRPR-002648"	"DRUG-009366"
"DRPR-002648"	"DRUG-009399"
"DRPR-002649"	"DRUG-009399"
"DRPR-002650"	"DRUG-009885"
"DRPR-002651"	"DRUG-010856"
"DRPR-002652"	"DRUG-009659"
"DRPR-002653"	"DRUG-010321"
"DRPR-002653"	"DRUG-009366"
"DRPR-002654"	"DRUG-010281"
"DRPR-002655"	"DRUG-009709"
"DRPR-002655"	"DRUG-017028"
"DRPR-002656"	"DRUG-000131"
"DRPR-002657"	"DRUG-010031"
"DRPR-002658"	"DRUG-010451"
"DRPR-002659"	"DRUG-010589"
"DRPR-002660"	"DRUG-010335"
"DRPR-002661"	"DRUG-004029"
"DRPR-002662"	
"DRPR-002663"	"DRUG-010257"
"DRPR-002664"	"DRUG-003746"
"DRPR-002665"	"DRUG-016713"
"DRPR-002666"	"DRUG-009301"
"DRPR-002667"	"DRUG-000269"
"DRPR-002668"	"DRUG-010137"
"DRPR-002669"	"DRUG-009235"
"DRPR-002670"	"DRUG-009567"
"DRPR-002671"	"DRUG-000124"
"DRPR-002672"	"DRUG-008152"
"DRPR-002673"	"DRUG-000081"
"DRPR-002674"	"DRUG-000180"
"DRPR-002675"	"DRUG-000180"
"DRPR-002676"	"DRUG-000470"
"DRPR-002677"	"DRUG-010517"
"DRPR-002678"	"DRUG-010558"
"DRPR-002679"	"DRUG-010558"
"DRPR-002680"	"DRUG-016152"
"DRPR-002681"	"DRUG-000180"
"DRPR-002682"	"DRUG-010004"
"DRPR-002683"	"DRUG-010966"
"DRPR-002684"	"DRUG-010005"
"DRPR-002685"	"DRUG-010005"
"DRPR-002686"	"DRUG-003687"
"DRPR-002687"	
"DRPR-002688"	"DRUG-000334"
"DRPR-002689"	"DRUG-014160"
"DRPR-002690"	"DRUG-010599"
"DRPR-002690"	"DRUG-010607"
"DRPR-002691"	"DRUG-000182"
"DRPR-002692"	"DRUG-000182"
"DRPR-002693"	"DRUG-012429"
"DRPR-002694"	"DRUG-010257"
"DRPR-002695"	"DRUG-010324"
"DRPR-002695"	"DRUG-010589"
"DRPR-002696"	"DRUG-005345"
"DRPR-002697"	"DRUG-002581"
"DRPR-002698"	"DRUG-002581"
"DRPR-002699"	"DRUG-000351"
"DRPR-002700"	"DRUG-009037"
"DRPR-002701"	"DRUG-009037"
"DRPR-002702"	"DRUG-000290"
"DRPR-002703"	"DRUG-009912"
"DRPR-002703"	"DRUG-010610"
"DRPR-002704"	"DRUG-000012"
"DRPR-002705"	"DRUG-009345"
"DRPR-002706"	"DRUG-009345"
"DRPR-002707"	"DRUG-001790"
"DRPR-002708"	"DRUG-010564"
"DRPR-002708"	"DRUG-010263"
"DRPR-002709"	
"DRPR-002710"	"DRUG-000123"
"DRPR-002711"	"DRUG-013887"
"DRPR-002712"	"DRUG-000123"
"DRPR-002713"	"DRUG-000007"
"DRPR-002714"	"DRUG-009398"
